study	run	organism	strategy	path
SRP056822	SRR1950833	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950833.sra
SRP056822	SRR1950834	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950834.sra
SRP056822	SRR1950835	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950835.sra
SRP056822	SRR1950836	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950836.sra
SRP056822	SRR1950837	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950837.sra
SRP056822	SRR1950838	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950838.sra
SRP056822	SRR1950839	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950839.sra
SRP056822	SRR1950840	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950840.sra
SRP056822	SRR1950841	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950841.sra
SRP056822	SRR1950842	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950842.sra
SRP056822	SRR1950843	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950843.sra
SRP056822	SRR1950844	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950844.sra
SRP056822	SRR1950845	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950845.sra
SRP056822	SRR1950846	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950846.sra
SRP056822	SRR1950847	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950847.sra
SRP056822	SRR1950848	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950848.sra
SRP056822	SRR1950849	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950849.sra
SRP056822	SRR1950850	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950850.sra
SRP056822	SRR1950851	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950851.sra
SRP056822	SRR1950852	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950852.sra
SRP056822	SRR1950853	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950853.sra
SRP056822	SRR1950854	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950854.sra
SRP056822	SRR1950855	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950855.sra
SRP056822	SRR1950856	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950856.sra
SRP056822	SRR1950857	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950857.sra
SRP056822	SRR1950858	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950858.sra
SRP056822	SRR1950859	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950859.sra
SRP056822	SRR1950860	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950860.sra
SRP056822	SRR1950861	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950861.sra
SRP056822	SRR1950862	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950862.sra
SRP056822	SRR1950863	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950863.sra
SRP056822	SRR1950864	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950864.sra
SRP056822	SRR1950865	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950865.sra
SRP056822	SRR1950866	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950866.sra
SRP056822	SRR1950867	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950867.sra
SRP056822	SRR1950868	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950868.sra
SRP056822	SRR1950869	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950869.sra
SRP056822	SRR1950870	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950870.sra
SRP056822	SRR1950871	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950871.sra
SRP056822	SRR1950872	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950872.sra
SRP056822	SRR1950873	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950873.sra
SRP056822	SRR1950874	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950874.sra
SRP056822	SRR1950875	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950875.sra
SRP056822	SRR1950876	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950876.sra
SRP056822	SRR1950877	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950877.sra
SRP056822	SRR1950878	Homo sapiens	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP056822/SRR1950878.sra
SRP058020	SRR3027011	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027011.sra
SRP058020	SRR3027012	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027012.sra
SRP058020	SRR3027013	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027013.sra
SRP058020	SRR3027014	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027014.sra
SRP058020	SRR3027015	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027015.sra
SRP058020	SRR3027016	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027016.sra
SRP058020	SRR3027017	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027017.sra
SRP058020	SRR3027018	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027018.sra
SRP058020	SRR3027019	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027019.sra
SRP058020	SRR3027020	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027020.sra
SRP058020	SRR3027021	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027021.sra
SRP058020	SRR3027022	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027022.sra
SRP058020	SRR3027023	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027023.sra
SRP058020	SRR3027024	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027024.sra
SRP058020	SRR3027025	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027025.sra
SRP058020	SRR3027026	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027026.sra
SRP058020	SRR3027027	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027027.sra
SRP058020	SRR3027028	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027028.sra
SRP058020	SRR3027029	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027029.sra
SRP058020	SRR3027030	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027030.sra
SRP058020	SRR3027031	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027031.sra
SRP058020	SRR3027032	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027032.sra
SRP058020	SRR3027033	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027033.sra
SRP058020	SRR3027034	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027034.sra
SRP058020	SRR3027035	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027035.sra
SRP058020	SRR3027036	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027036.sra
SRP058020	SRR3027037	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027037.sra
SRP058020	SRR3027038	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027038.sra
SRP058020	SRR3027039	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027039.sra
SRP058020	SRR3027040	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027040.sra
SRP058020	SRR3027041	Mus musculus	PAIRED	/scicore/home/zavolan/kanitz/PROJECTS/SpliceFactorsReprogramming/rawData/sra_data/SRP058020/SRR3027041.sra
